#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2025-11-23-10-29-51
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1541143766.846683	CuPvZV2J1vbIY8pwc3	172.16.9.233	123	172.16.9.5	123	3	3	2	4096.000000	0.015625	0.031250	10.390259	172.16.9.5	1541139671.919316	1541139671.931475	1541139671.919901	1541143767.912316	0
1541143766.850002	CuPvZV2J1vbIY8pwc3	172.16.9.233	123	172.16.9.5	123	3	4	1	4096.000000	0.015625	0.000000	10.326340	LOCL	1541116919.089469	1541143767.912316	1541143767.921469	1541143767.921469	0
1541147862.848086	CguEoc3QP3SUNIlF52	172.16.9.233	123	172.16.9.5	123	3	3	2	4096.000000	0.015625	0.031250	10.434189	172.16.9.5	1541143783.930408	1541143767.921469	1541143767.912316	1541147863.918408	0
1541147862.854220	CguEoc3QP3SUNIlF52	172.16.9.233	123	172.16.9.5	123	3	4	1	4096.000000	0.015625	0.000000	10.373749	LOCL	1541116919.086064	1541147863.918408	1541147863.927064	1541147863.927064	0
1541151958.850592	CAFCF61MARcv9S3Bf1	172.16.9.233	123	172.16.9.5	123	3	3	2	4096.000000	0.015625	0.031250	10.479889	172.16.9.5	1541147879.934578	1541147863.927064	1541147863.918408	1541151959.922578	0
1541151958.853960	CAFCF61MARcv9S3Bf1	172.16.9.233	123	172.16.9.5	123	3	4	1	4096.000000	0.015625	0.000000	10.421158	LOCL	1541116919.081658	1541151959.922578	1541151959.932658	1541151959.932658	0
1541156054.851893	Cp12kQ2xdh8xkb1jdf	172.16.9.233	123	172.16.9.5	123	3	3	2	8192.000000	0.015625	0.031250	9.526703	172.16.9.5	1541151959.935670	1541151959.932658	1541151959.922578	1541156055.928670	0
1541156054.854422	Cp12kQ2xdh8xkb1jdf	172.16.9.233	123	172.16.9.5	123	3	4	1	8192.000000	0.015625	0.000000	10.468567	LOCL	1541116919.078252	1541156055.928670	1541156055.938252	1541156055.938252	0
1541160150.870268	Cbbvje4ut3pHIaD1B	172.16.9.233	123	172.16.9.5	123	3	3	2	8192.000000	0.015625	0.031250	9.573318	172.16.9.5	1541156055.925671	1541156055.938252	1541156055.928670	1541160151.950671	0
1541160150.873468	Cbbvje4ut3pHIaD1B	172.16.9.233	123	172.16.9.5	123	3	4	1	8192.000000	0.015625	0.000000	9.515976	LOCL	1541116919.075447	1541160151.950671	1541160151.959446	1541160151.959446	0
1541168342.889079	C41Nhxsn8VoTQDzD4	172.16.9.233	123	172.16.9.5	123	3	3	2	8192.000000	0.015625	0.031250	9.668030	172.16.9.5	1541160151.937163	1541160151.959446	1541160151.950671	1541168343.955163	0
1541168342.893555	C41Nhxsn8VoTQDzD4	172.16.9.233	123	172.16.9.5	123	3	4	1	8192.000000	0.015625	0.000000	9.610794	LOCL	1541116919.083635	1541168343.955163	1541168343.970635	1541168343.970635	0
1541176534.900329	CKf6zp3gsfM4tjG6M4	172.16.9.233	123	172.16.9.5	123	3	3	2	8192.000000	0.015625	0.031250	9.763138	172.16.9.5	1541168359.961732	1541168343.970635	1541168343.970763	1541176535.957732	0
1541176534.902700	CKf6zp3gsfM4tjG6M4	172.16.9.233	123	172.16.9.5	123	3	4	1	8192.000000	0.015625	0.000000	9.705597	LOCL	1541116919.076823	1541176535.957732	1541176535.981823	1541176535.981823	0
1541184726.908132	CkVoVJ2r26D2P4c8Xa	172.16.9.233	123	172.16.9.5	123	3	3	2	8192.000000	0.015625	0.031250	9.864838	172.16.9.5	1541176551.963686	1541176535.981823	1541176535.957732	1541184727.975687	0
1541184726.910827	CkVoVJ2r26D2P4c8Xa	172.16.9.233	123	172.16.9.5	123	3	4	1	8192.000000	0.015625	0.000000	9.800415	LOCL	1541116919.086012	1541184727.975687	1541184727.993012	1541184727.993012	0
1541192916.066438	CWspEd2m4XVhhl9zhd	172.16.9.233	123	172.16.9.5	123	3	3	2	8192.000000	0.015625	0.031250	9.955841	172.16.9.5	1541184743.975872	1541184727.993012	1541184727.975687	1541192919.987872	0
1541192916.069585	CWspEd2m4XVhhl9zhd	172.16.9.233	123	172.16.9.5	123	3	4	1	8192.000000	0.015625	0.000000	9.895233	LOCL	1541116919.079201	1541192919.987872	1541192920.004200	1541192920.004200	0
1541201108.074470	CG7giK3im3HQHKfr9l	172.16.9.233	123	172.16.9.5	123	3	3	2	16384.000000	0.015625	0.031250	11.048965	172.16.9.5	1541192919.980134	1541192920.004200	1541192919.987872	1541201111.998133	0
1541201108.078128	CG7giK3im3HQHKfr9l	172.16.9.233	123	172.16.9.5	123	3	4	1	16384.000000	0.015625	0.000000	9.990051	LOCL	1541116919.087389	1541201111.998133	1541201112.015389	1541201112.015389	0
1541209300.084407	CJ9CgC14cLrIec5gta	172.16.9.233	123	172.16.9.5	123	3	3	2	16384.000000	0.015625	0.031250	11.145370	172.16.9.5	1541201127.974626	1541201112.015389	1541201112.013733	1541209304.002626	0
1541209300.088598	CJ9CgC14cLrIec5gta	172.16.9.233	123	172.16.9.5	123	3	4	1	16384.000000	0.015625	0.000000	10.084869	LOCL	1541203319.141178	1541209304.002626	1541209304.042178	1541209304.042178	0
1541225684.106892	CpUU8I3IejClSLX1ca	172.16.9.233	123	172.16.9.5	123	3	3	2	16384.000000	0.015625	0.031250	10.340332	172.16.9.5	1541209304.012073	1541209304.042178	1541209304.018226	1541225688.017072	0
1541225684.109262	CpUU8I3IejClSLX1ca	172.16.9.233	123	172.16.9.5	123	3	4	1	16384.000000	0.015625	0.000000	10.274490	LOCL	1541203319.143555	1541225688.017072	1541225688.064555	1541225688.064555	0
1541242068.116397	CckUX7aBYBkEkcXC5	172.16.9.233	123	172.16.9.5	123	3	3	2	16384.000000	0.015625	0.031250	9.532883	172.16.9.5	1541225688.036228	1541225688.064555	1541225688.017072	1541242072.041228	0
1541242068.119562	CckUX7aBYBkEkcXC5	172.16.9.233	123	172.16.9.5	123	3	4	1	16384.000000	0.015625	0.000000	10.464127	LOCL	1541203319.145332	1541242072.041228	1541242072.071332	1541242072.071332	0
1541258452.122558	CS2m2m2893fHrmTesf	172.16.9.233	123	172.16.9.5	123	3	3	2	16384.000000	0.015625	0.031250	9.717041	172.16.9.5	1541242088.049075	1541242072.071332	1541242072.041228	1541258456.048075	0
1541258452.125197	CS2m2m2893fHrmTesf	172.16.9.233	123	172.16.9.5	123	3	4	1	16384.000000	0.015625	0.000000	9.653748	LOCL	1541203319.147109	1541258456.048075	1541258456.078109	1541258456.078109	0
1541274836.128204	CL93XQ2OU7a1fKRXHe	172.16.9.233	123	172.16.9.5	123	3	3	2	16384.000000	0.015625	0.031250	9.906403	172.16.9.5	1541258472.047829	1541258456.078109	1541258456.063675	1541274840.062829	0
1541274836.132489	CL93XQ2OU7a1fKRXHe	172.16.9.233	123	172.16.9.5	123	3	4	1	16384.000000	0.015625	0.000000	9.843384	LOCL	1541203319.148486	1541274840.062829	1541274840.100486	1541274840.100486	0
1541291220.133974	CMJndS2SDRfNnRCqO1	172.16.9.233	123	172.16.9.5	123	3	3	2	32768.000000	0.015625	0.031250	11.095871	172.16.9.5	1541274840.072368	1541274840.100486	1541274840.062829	1541291224.077368	0
1541291220.135931	CMJndS2SDRfNnRCqO1	172.16.9.233	123	172.16.9.5	123	3	4	1	32768.000000	0.015625	0.000000	10.033005	LOCL	1541289719.165262	1541291224.077368	1541291224.107263	1541291224.107263	0
1541307604.148429	CUsL5y4JZuFZiDF3ck	172.16.9.233	123	172.16.9.5	123	3	3	2	32768.000000	0.015625	0.031250	10.282944	172.16.9.5	1541291240.052291	1541291224.107263	1541291224.077368	1541307608.082291	0
1541307604.153761	CUsL5y4JZuFZiDF3ck	172.16.9.233	123	172.16.9.5	123	3	4	1	32768.000000	0.015625	0.000000	10.222641	LOCL	1541289719.151640	1541307608.082291	1541307608.129640	1541307608.129640	0
1541340372.162608	CnLYBJ1ONgMWQMZx6g	172.16.9.233	123	172.16.9.5	123	3	3	2	32768.000000	0.015625	0.031250	9.662872	172.16.9.5	1541307608.082353	1541307608.129640	1541307608.097891	1541340376.092353	0
1541340372.164339	CnLYBJ1ONgMWQMZx6g	172.16.9.233	123	172.16.9.5	123	3	4	1	32768.000000	0.015625	0.000000	9.601898	LOCL	1541289719.155194	1541340376.092353	1541340376.143193	1541340376.143193	0
1541373140.204593	CQaFLeVnfgH1HUCWc	172.16.9.233	123	172.16.9.5	123	3	3	2	32768.000000	0.015625	0.031250	11.045456	172.16.9.5	1541340376.081631	1541340376.143193	1541340376.092353	1541373144.107631	0
1541373140.207777	CQaFLeVnfgH1HUCWc	172.16.9.233	123	172.16.9.5	123	3	4	1	32768.000000	0.015625	0.000000	9.981155	LOCL	1541289719.158948	1541373144.107631	1541373144.187948	1541373144.187948	0
1541405908.205699	C156nBcG4Kl3Uc3gh	172.16.9.233	123	172.16.9.5	123	3	3	2	32768.000000	0.015625	0.031250	11.431305	172.16.9.5	1541373160.114785	1541373144.187948	1541373144.123231	1541405912.134785	0
1541405908.209081	C156nBcG4Kl3Uc3gh	172.16.9.233	123	172.16.9.5	123	3	4	1	32768.000000	0.015625	0.000000	10.360413	LOCL	1541376119.162502	1541405912.134785	1541405912.201502	1541405912.201502	0
1541438672.975994	CPoZQP1Nswkul6zmYc	172.16.9.233	123	172.16.9.5	123	3	3	2	32768.000000	0.015625	0.031250	9.803223	172.16.9.5	1541405928.120171	1541405912.201502	1541405912.134785	1541438680.156171	0
1541438672.979019	CPoZQP1Nswkul6zmYc	172.16.9.233	123	172.16.9.5	123	3	4	1	32768.000000	0.015625	0.000000	9.739685	LOCL	1541376119.166055	1541438680.156171	1541438680.215055	1541438680.215055	0
1541439905.870367	CV4X6n3t18k6cCYzZe	172.16.9.233	123	172.16.9.5	123	3	3	0	131072.000000	0.015625	0.000000	1.015594	\x00\x00\x00\x00	1541439888.847438	0.000000	0.000000	1541439906.943438	0
1541439905.871770	CV4X6n3t18k6cCYzZe	172.16.9.233	123	172.16.9.5	123	3	4	1	131072.000000	0.015625	0.000000	9.753952	LOCL	1541376119.159821	1541439906.943438	1541439913.100821	1541439913.100821	0
1541439907.372835	CV4X6n3t18k6cCYzZe	172.16.9.233	123	172.16.9.5	123	3	3	0	131072.000000	0.015625	0.000000	1.015594	\x00\x00\x00\x00	1541439888.841240	0.000000	0.000000	1541439908.450240	0
1541439907.374119	CV4X6n3t18k6cCYzZe	172.16.9.233	123	172.16.9.5	123	3	4	1	131072.000000	0.015625	0.000000	9.753967	LOCL	1541376119.160024	1541439908.450240	1541439914.614024	1541439914.614024	0
1541440931.380545	CHqG252tgjiAZ1H7M8	172.16.9.233	123	172.16.9.5	123	3	3	2	1024.000000	0.015625	0.031250	16.000000	172.16.9.5	1541439928.895530	1541439914.614024	1541439908.450240	1541440938.393530	0
1541440931.382588	CHqG252tgjiAZ1H7M8	172.16.9.233	123	172.16.9.5	123	3	4	1	1024.000000	0.015625	0.000000	9.765823	LOCL	1541376119.155422	1541440938.393530	1541440938.615422	1541440938.615422	0
1541441955.380892	C5FAki1uXMRFlc2obl	172.16.9.233	123	172.16.9.5	123	3	3	2	1024.000000	0.015625	0.031250	16.000000	172.16.9.5	1541440947.118126	1541440938.615422	1541440938.393530	1541441962.529126	0
1541441955.383159	C5FAki1uXMRFlc2obl	172.16.9.233	123	172.16.9.5	123	3	4	1	1024.000000	0.015625	0.000000	9.777664	LOCL	1541376119.165821	1541441962.529126	1541441962.616821	1541441962.616821	0
1541442979.381919	C4lBQM1Jive8cGnMIa	172.16.9.233	123	172.16.9.5	123	3	3	2	1024.000000	0.015625	0.031250	13.389389	172.16.9.5	1541441971.065747	1541441962.616821	1541441962.529126	1541442986.616746	0
1541442979.384044	C4lBQM1Jive8cGnMIa	172.16.9.233	123	172.16.9.5	123	3	4	1	1024.000000	0.015625	0.000000	9.789520	LOCL	1541376119.161219	1541442986.616746	1541442986.618219	1541442986.618219	0
1541444003.383196	C54puBE9JMQn9mjBe	172.16.9.233	123	172.16.9.5	123	3	3	2	1024.000000	0.015625	0.031250	12.042435	172.16.9.5	1541442994.993964	1541442986.618219	1541442986.616746	1541444010.622964	0
1541444003.385152	C54puBE9JMQn9mjBe	172.16.9.233	123	172.16.9.5	123	3	4	1	1024.000000	0.015625	0.000000	9.801376	LOCL	1541376119.156618	1541444010.622964	1541444010.619618	1541444010.619618	0
1541445027.383192	CGpyX93tPSfQHMhXwa	172.16.9.233	123	172.16.9.5	123	3	3	2	1024.000000	0.015625	0.031250	11.339432	172.16.9.5	1541444010.652205	1541444010.619618	1541444010.622964	1541445034.627205	0
1541445027.385268	CGpyX93tPSfQHMhXwa	172.16.9.233	123	172.16.9.5	123	3	4	1	1024.000000	0.015625	0.000000	9.813232	LOCL	1541376119.152016	1541445034.627205	1541445034.621017	1541445034.621017	0
1541446051.382936	CWtdi11ETHXVzvxEUl	172.16.9.233	123	172.16.9.5	123	3	3	2	1024.000000	0.015625	0.031250	9.992966	172.16.9.5	1541445043.002446	1541445034.621017	1541445034.627205	1541446058.631446	0
1541446051.384690	CWtdi11ETHXVzvxEUl	172.16.9.233	123	172.16.9.5	123	3	4	1	1024.000000	0.015625	0.000000	9.825073	LOCL	1541376119.162415	1541446058.631446	1541446058.622415	1541446058.622415	0
1541447075.384803	CHis9U1oLq1YBl4DVj	172.16.9.233	123	172.16.9.5	123	3	3	2	1024.000000	0.015625	0.031250	9.902451	172.16.9.5	1541446058.625841	1541446058.622415	1541446058.631446	1541447082.631841	0
1541447075.386825	CHis9U1oLq1YBl4DVj	172.16.9.233	123	172.16.9.5	123	3	4	1	1024.000000	0.015625	0.000000	9.836929	LOCL	1541376119.157814	1541447082.631841	1541447082.623814	1541447082.623814	0
1541448099.385286	C8cVkj3AYbUkHQtJF2	172.16.9.233	123	172.16.9.5	123	3	3	2	1024.000000	0.015625	0.031250	9.908157	172.16.9.5	1541447091.021159	1541447082.623814	1541447082.631841	1541448106.634159	0
1541448099.387290	C8cVkj3AYbUkHQtJF2	172.16.9.233	123	172.16.9.5	123	3	4	1	1024.000000	0.015625	0.000000	9.848785	LOCL	1541376119.153212	1541448106.634159	1541448106.625212	1541448106.625212	0
1541449123.385867	Cqmq5V1Ur0yKpXUUr6	172.16.9.233	123	172.16.9.5	123	3	3	2	2048.000000	0.015625	0.031250	9.918213	172.16.9.5	1541448106.628554	1541448106.625212	1541448106.634159	1541449130.634554	0
1541449123.388038	Cqmq5V1Ur0yKpXUUr6	172.16.9.233	123	172.16.9.5	123	3	4	1	2048.000000	0.015625	0.000000	9.860626	LOCL	1541376119.163611	1541449130.634554	1541449130.626611	1541449130.626611	0
1541450147.386675	CuXGQE4Gnei3FMNGZj	172.16.9.233	123	172.16.9.5	123	3	3	2	2048.000000	0.015625	0.031250	9.929749	172.16.9.5	1541449139.007872	1541449130.626611	1541449130.634554	1541450154.636872	0
1541450147.389052	CuXGQE4Gnei3FMNGZj	172.16.9.233	123	172.16.9.5	123	3	4	1	2048.000000	0.015625	0.000000	9.872482	LOCL	1541376119.159009	1541450154.636872	1541450154.628009	1541450154.628009	0
1541452195.388150	C4qOhr3eeuKPrpQd8h	172.16.9.233	123	172.16.9.5	123	3	3	2	2048.000000	0.015625	0.031250	9.953339	172.16.9.5	1541450154.647431	1541450154.628009	1541450154.636872	1541452202.643431	0
1541452195.390241	C4qOhr3eeuKPrpQd8h	172.16.9.233	123	172.16.9.5	123	3	4	1	2048.000000	0.015625	0.000000	9.896194	LOCL	1541376119.164806	1541452202.643431	1541452202.630806	1541452202.630806	0
1541454243.390200	CmFE4v1T0lELyb2uH7	172.16.9.233	123	172.16.9.5	123	3	3	2	2048.000000	0.015625	0.031250	9.978668	172.16.9.5	1541452202.633143	1541452202.630806	1541452202.643431	1541454250.646143	0
1541454243.392250	CmFE4v1T0lELyb2uH7	172.16.9.233	123	172.16.9.5	123	3	4	1	2048.000000	0.015625	0.000000	9.919891	LOCL	1541376119.155603	1541454250.646143	1541454250.633604	1541454250.633604	0
1541456291.392335	C6C3m344rNX2cjzfW3	172.16.9.233	123	172.16.9.5	123	3	3	2	4096.000000	0.015625	0.031250	11.001358	172.16.9.5	1541454250.654779	1541454250.633604	1541454250.646143	1541456298.650779	0
1541456291.394455	C6C3m344rNX2cjzfW3	172.16.9.233	123	172.16.9.5	123	3	4	1	4096.000000	0.015625	0.000000	9.943588	LOCL	1541376119.161401	1541456298.650779	1541456298.636401	1541456298.636401	0
1541458339.393088	CxQTKO3UyrKUkqWAK4	172.16.9.233	123	172.16.9.5	123	3	3	2	4096.000000	0.015625	0.031250	11.025421	172.16.9.5	1541456314.664415	1541456298.636401	1541456298.650779	1541458346.655415	0
1541458339.394818	CxQTKO3UyrKUkqWAK4	172.16.9.233	123	172.16.9.5	123	3	4	1	4096.000000	0.015625	0.000000	9.967300	LOCL	1541376119.152198	1541458346.655415	1541458346.639198	1541458346.639198	0
1541462435.395453	CY3ypWogc0BLi1rS	172.16.9.233	123	172.16.9.5	123	3	3	2	4096.000000	0.015625	0.031250	11.073029	172.16.9.5	1541458346.661455	1541458346.639198	1541458346.655415	1541462442.670455	0
1541462435.397044	CY3ypWogc0BLi1rS	172.16.9.233	123	172.16.9.5	123	3	4	1	4096.000000	0.015625	0.000000	11.014709	LOCL	1541376119.164792	1541462442.670455	1541462442.644792	1541462442.644792	0
1541466531.400576	C7sbZJ2JrJmwCQ9JFf	172.16.9.233	123	172.16.9.5	123	3	3	2	4096.000000	0.015625	0.031250	11.124191	172.16.9.5	1541462442.666881	1541462442.644792	1541462442.670455	1541466538.675881	0
1541466531.406115	C7sbZJ2JrJmwCQ9JFf	172.16.9.233	123	172.16.9.5	123	3	4	1	4096.000000	0.015625	0.000000	10.062119	LOCL	1541462519.176386	1541466538.675881	1541466538.650386	1541466538.650386	0
1541470627.418335	CHPmyA1BYzm8k0dt5f	172.16.9.233	123	172.16.9.5	123	3	3	2	4096.000000	0.015625	0.031250	10.168854	172.16.9.5	1541466554.678306	1541466538.650386	1541466538.675881	1541470634.681306	0
1541470627.420241	CHPmyA1BYzm8k0dt5f	172.16.9.233	123	172.16.9.5	123	3	4	1	4096.000000	0.015625	0.000000	10.109528	LOCL	1541462519.171980	1541470634.681306	1541470634.655981	1541470634.655981	0
1541474723.435384	CczPs63lierAzpifb9	172.16.9.233	123	172.16.9.5	123	3	3	2	4096.000000	0.015625	0.031250	10.218552	172.16.9.5	1541470650.693563	1541470634.655981	1541470634.696906	1541474730.696563	0
1541474723.437367	CczPs63lierAzpifb9	172.16.9.233	123	172.16.9.5	123	3	4	1	4096.000000	0.015625	0.000000	10.156937	LOCL	1541462519.169175	1541474730.696563	1541474730.677175	1541474730.677175	0
1541478819.438465	CjQIeb27cFB9IoIA31	172.16.9.233	123	172.16.9.5	123	3	3	2	8192.000000	0.015625	0.031250	10.265930	172.16.9.5	1541474730.714757	1541474730.677175	1541474730.696563	1541478826.707757	0
1541478819.440699	CjQIeb27cFB9IoIA31	172.16.9.233	123	172.16.9.5	123	3	4	1	8192.000000	0.015625	0.000000	10.204330	LOCL	1541462519.180769	1541478826.707757	1541478826.682769	1541478826.682769	0
1541482915.441525	C6YgmFksJGhL0SXel	172.16.9.233	123	172.16.9.5	123	3	3	2	8192.000000	0.015625	0.031250	10.311157	172.16.9.5	1541478842.695183	1541478826.682769	1541478826.707757	1541482922.713183	0
1541482915.445414	C6YgmFksJGhL0SXel	172.16.9.233	123	172.16.9.5	123	3	4	1	8192.000000	0.015625	0.000000	10.251740	LOCL	1541462519.177363	1541482922.713183	1541482922.688363	1541482922.688363	0
